bodyId,type,instance
1049351868,FB5V,FB5V_L
1049502699,LC10,LC10
1049506374,LC10,LC10
1049510640,LC10,LC10
1049511179,LC10,LC10
1049511270,LC10,LC10
1049549402,KCa'b'-ap1,KCa'b'-ap1_R
1049549412,KCa'b'-ap1,KCa'b'-ap1_R
1049674502,FB5V,FB5V_L
1049838815,LC10,LC10
1049839301,LC10,LC10
1049946735,,(MBDLaxon1)
1050024735,FB5V,FB5V_L
1050249353,CRE104,CRE104_R
1050249677,PAM07,PAM07(y4<y1y2)_R
1050266721,FB5V,FB5V_R
1050581215,CRE045,CRE045_R
1050585709,PAM03,PAM03(B2B'2a)_R
1050685061,ATL027,ATL027(PDM13)_L
1050922195,AOTU020,AOTU020_R
1050935614,FB5V,FB5V_R
1051280385,FB4E,FB4E_R
1051311534,LAL176,LAL176_R
1051630846,PAM08_e,PAM08_e(y4)_R
1051631142,LAL043,LAL043_R
1051980223,FB4F_a,FB4F_a_R
1062526223,PEN_b(PEN2),PEN_b(PB06b)_R8
1062849983,FR1,FR1(FQ4)_C3_R
1064296296,PLP133,PLP133_R
1064577636,PFR_b,PFR_b(PB11b)_R7_C2
1064891781,KCab-p,KCab-p_R
1065280423,IB032,IB032_R
1065280625,PS137,PS137_R
1065284738,PS139,PS139_R
1065284785,PS142,PS142_R
1065284812,IB031,IB031_R
1065409934,PEG,PEG(PB07)_L8
1065410141,EPG,EPG(PB08)_L8
1065625883,VES051,VES051_R
1065695186,PS158,PS158(PDM26)_L
1065751187,FC3,FC3(FQ8)_C7_L
1065751225,FC1A,FC1A(FQ6)_C7_L
1065751286,FC1C,FC1C(FQ6)_C7_L
1066031666,PS126,PS126(PDM17)_L
1066088381,EL,EL(EQ5)_L
1066420480,PFR_b,PFR_b(PB11b)_L7_C8
1066506741,AOTU056,AOTU056_R
1066511487,aMe8,aMe8_R
1066516552,PLP042_b,PLP042_b_R
1066542063,,
1066748608,IbSpsP,IbSpsP(PB17)_L8
1066831365,,
1067110866,FC1F,FC1F(FQ6)_C7_L
1067181068,PLP050,PLP050_R
1067215615,WEDPN8B,WEDPN8B_R
1067223806,LC40b,LC40b_R
1067240551,CL137,CL137_R
1067331159,hDeltaB,hDeltaB_04_C4
1067387294,FC3,FC3(FQ8)_C2_L
1067538821,PLP159,PLP159_R
1067546905,PLP040,PLP040_R
1067598881,KCg-m,KCg-m_R
1067616484,CL353,CL353_L
1067624828,IB086,IB086_R
1067880387,PLP046_b,PLP046_b_R
1067884486,PLP042_b,PLP042_b_R
1067923143,IB015,IB015_R
1067923228,,(lVLPT8)_R
1068013578,PS240,PS240_R
1068039476,IB033,IB033_R
1068246762,PLP207,PLP207_R
1068272038,KCg-m,KCg-m_R
1068276312,KCg-m,KCg-m_R
1068302710,PS158,PS158_R
1068364006,IB110,IB110_R
1068436695,IB079,IB079(PVM03)_L
1068441202,IB046,IB046(PDM28)_L
1068523766,LHAV1b2,LHAV1b2_R
1068543885,LHPV3b1_b,LHPV3b1_b_R
1068613227,KCg-m,KCg-m_R
1068613231,KCg-m,KCg-m_R
1068613282,KCg-m,KCg-m_R
1068617431,KCg-m,KCg-m_R
1068644727,CL298,CL298_R
1068777508,IB070,IB070(PVM03)_L
1068885266,PVLP151,PVLP151(SCB004)_R
1068912795,LHPV3b1_b,LHPV3b1_b_R
1068924003,PLP207,PLP207_R
1068954342,KCg-m,KCg-m_R
1068954391,KCg-m,KCg-m_R
1068958593,KCg-m,KCg-m_R
1068958652,KCg-m,KCg-m_R
1068994212,,
1069002537,LAL009,LAL009_R
1069036955,CL146,CL146_R
1069041192,CL296,CL296_R
1069187878,LC35,LC35_R
1069223047,WEDPN1A_b,WEDPN1A_b_R
1069266255,PLP207,PLP207_R
1069282849,,
1069291635,CL294,CL294_R
1069295816,KCg-m,KCg-m_R
1069295830,KCg-m,KCg-m_R
1069351982,PS271,PS271_R
1069352248,CL066,CL066_R
1069489835,PS119,PS119_R
1069607310,,
1069619814,,
1069632261,PLP125,PLP125_R
1069663083,CL090_e,CL090_e_R
1069667685,PVLP065,PVLP065_R
1069693466,IB113,IB113(SCB005)_L
1069757725,PFNp_b,PFNp_b(PB01b)_L6_C5
1069762054,vDeltaI,vDeltaI_C4
1069762072,FC1C,FC1C(FQ6)_C5_R
1069766271,vDeltaH,vDeltaH_C5
1069929827,M_vPNml57,M_vPNml57_R
1069965440,VES017,VES017_R
1069973758,LC28a,LC28a
1069983022,AVLP587,AVLP587_L
1070094367,vDeltaG,vDeltaG_C5
1070094447,vDeltaI,vDeltaI_C5
1070098366,hDeltaM,hDeltaM_14_C8
1070102614,FB5G,FB5G_L
1070102684,FS1B,FS1B(FQ9)_C5_L
1070102904,FB5T,FB5T_L
1070103072,FS1B,FS1B(FQ9)_C5_R
1070103331,FC2A,FC2A(FQ7)_C5_L
1070107083,vDeltaI,vDeltaI_C5
1070107235,vDeltaI,vDeltaI_C5
1070107367,FC3,FC3(FQ8)_C6_R
1070107554,FB5R,FB5R_L
1070111661,FB5W,FB5W_L
1070115557,vDeltaH,vDeltaH_C6
1070115819,vDeltaJ,vDeltaJ_C6
1070120153,hDeltaI,hDeltaI_08_C7
1070141508,PS202,PS202(PVM01)_L
1070189578,,(ADM01)_L
1070331992,CL219,CL219_R
1070332560,CL358,CL358_R
1070379357,PLP229,PLP229_R
1070387992,PS110,PS110_R
1070422316,FC2B,FC2B(FQ7)_C3_L
1070426862,FB5M,FB5M_R
1070430962,hDeltaJ,hDeltaJ_14_C12b
1070439674,PFR_b,PFR_b(PB11b)_L3_C4
1070443716,vDeltaF,vDeltaF_C4
1070465460,vDeltaJ,vDeltaJ_C7
1070530946,,(ADM01)_L
1070613107,M_vPNml61,M_vPNml61_R
1070638675,LC41,LC41_R
1070638914,LC41,LC41_R
1070646938,PLP007,PLP007_R
1070651567,PLP162,PLP162_R
1070655552,CL283,CL283_R
1070754701,hDeltaM,hDeltaM_05_C3
1070784934,hDeltaA,hDeltaA_14_C12
1070797450,FB5B,FB5B_R
1070806511,vDeltaH,vDeltaH_C7
1070810640,FB5S,FB5S_R
1070950293,PVLP151,PVLP151(SCB004)_R
1071044860,PS030,PS030_R
1071121755,FB6W,FB6W_R
1071151811,FC3,FC3(FQ8)_C6_L
1071342414,AVLP149,AVLP149_R
1071484484,FC3,FC3(FQ8)_C6_L
1071496918,FS1A,FS1A(FQ9)_C7_R
1071505774,FC3,FC3(FQ8)_C7_R
1071640835,PLP107,PLP107_R
1071756308,hDeltaL,hDeltaL_11_C9
1071760480,FC2C,FC2C(FQ7)_C2_L
1071760527,vDeltaD,vDeltaD_C2
1071769518,FS1A,FS1A(FQ9)_C4_R
1072059176,CL305,CL305_R
1072063538,DNp27,DNp27_R
1072101856,vDeltaC,vDeltaC_C3
1072106313,vDeltaD,vDeltaD_C3
1072166282,FC1C,FC1C(FQ6)_C6_R
1072231250,,(ADM01)_L
1072442312,vDeltaB,vDeltaB_C3
1072451104,vDeltaC,vDeltaC_C2
1072455791,FS4C,FS4C(FQ12)_C3_R
1072472949,FS4A,FS4A(AB)(FQ12)_C4_R
1072503099,FC1E,FC1E(FQ6)_C6_L
1072503117,FC1C,FC1C(FQ6)_C6_L
1072503141,FC1F,FC1F(FQ6)_C6_L
1072503172,PFR_a,PFR_a(PB11a)_L6_C6
1072507501,FC2A,FC2A(FQ7)_C6_L
1072533704,FC2C,FC2C(FQ7)_C8_R
1072533980,FS3,FS3(FQ11)_C7_L
1072715232,CL350,CL350_L
1072779298,FC2C,FC2C(FQ7)_C2_L
1072779568,FS3,FS3(FQ10)_C2_R
1072805036,FS4A,FS4A(AB)(FQ12)_C3_L
1072818198,FC2A,FC2A(FQ7)_C4_R
1072844079,FC1A,FC1A(FQ6)_C6_L
1072844208,PFR_a,PFR_a(PB11a)_L6_C7
1072861316,FS4C,FS4C(FQ12)_C7_R
1072865814,FS2,FS2(FQ10)_C7_L
1072874511,FS3,FS3(FQ10)_C8_R
1073043318,AVLP523,AVLP523_R
1073069488,CL319,CL319_R
1073116395,vDeltaA_a,vDeltaA_a(AB)_C3
1073120403,vDeltaA_a,vDeltaA_a(AB)_C1
1073120513,vDeltaA_a,vDeltaA_a(AB)_C2
1073129213,vDeltaB,vDeltaB_C0
1073138372,vDeltaC,vDeltaC_C2
1073314797,AVLP496,AVLP496_R
1073354203,PVLP004,PVLP004_R
1073354472,PVLP004,PVLP004_R
1073428001,,
1073457310,FS4A,FS4A(AB)(FQ12)_C2_R
1073457379,vDeltaA_a,vDeltaA_a(AB)_C1
1073461640,FS3,FS3(FQ11)_C2_R
1073504644,PFR_b,PFR_b(PB11b)_R5_C4
1073691439,PVLP006,PVLP006_R
1073694558,PVLP004,PVLP004_R
1073703524,AVLP412,AVLP412_R
1073729578,CL266_a,CL266_a_R
1073798332,AVLP412,AVLP412_R
1073897808,FS4A,FS4A(AB)(FQ12)_C8_R
1074057874,AVLP069_b,AVLP069_b_R
1074143191,AVLP122,AVLP122_R
1074143330,AVLP116,AVLP116_R
1074147610,AVLP143,AVLP143_R
1074160595,AVLP110,AVLP110_R
1074333284,AVLP069_b,AVLP069_b_R
1074337817,AVLP059,AVLP059_R
1074337946,AVLP064,AVLP064_R
1074476096,AVLP121,AVLP121_R
1074480375,AVLP121,AVLP121_R
1074480379,AVLP110,AVLP110_R
1074484603,AVLP117,AVLP117_R
1074493547,AVLP327,AVLP327_R
1074493614,,
1074510430,AVLP142,AVLP142_R
1074674316,AVLP057,AVLP057_R
1074678938,AVLP026,AVLP026_R
1074704960,AVLP397,AVLP397_R
1074735136,CL350,CL350_L
1074744013,AVLP131,AVLP131_R
1074748105,AVLP115,AVLP115_R
1074782432,DNa08,DNa08(aSP22)_R
1074859771,FB5R,FB5R_R
1074860306,FB4Z,FB4Z_R
1074860632,FB4Z,FB4Z_R
1074860678,FB4Z,FB4Z_R
1075041096,AVLP002,AVLP002_R
1075058701,AVLP127,AVLP127_R
1075062749,AVLP157,AVLP157_R
1075400240,AVLP165,AVLP165_R
1075443614,AVLP567,AVLP567_R
1075499064,FB3C,FB3C_R
1075598224,FS1B,FS1B(FQ9)_C2_R
1075611602,FS1A,FS1A(FQ9)_C8_R
1075741037,AVLP165,AVLP165_R
1075827302,FB2D,FB2D_R
1076129521,LAL029,LAL029_R
1076159832,LAL052,LAL052_R
1076173414,AOTU020,AOTU020_R
1076185604,FC2C,FC2C(FQ7)_C9_L
1076198559,FC1C,FC1C(FQ6)_C8_L
1076285102,FC2C,FC2C(FQ7)_C3_R
1076293806,FB4D,FB4D_L
1076724887,LC10,LC10
1076724912,MC61,MC61
1076729207,MC61,MC61
1076729222,MC61,MC61
1076729226,MC61,MC61
1076729233,MC61,MC61
1076729262,MC61,MC61
1076738914,MC61,MC61
1076739012,MC64,MC64
1076742501,PLP056,PLP056_R
1077070378,MC61,MC61
1077074710,MC61,MC61
1077079217,MC61,MC61
1077079256,MC61,MC61
1077079340,MC61,MC61
1077083999,MC61,MC61
1077084090,MC61,MC61
1077084188,MC61,MC61
1077122311,AOTU058,AOTU058_R
1077411306,MC61,MC61
1077415831,MC61,MC61
1077415919,MC61,MC61
1077420145,MC61,MC61
1077420174,MC61,MC61
1077424204,MC61,MC61
1077424267,MC61,MC61
1077424293,MC61,MC61
1077424349,MC61,MC61
1077428662,MC61,MC61
1077434220,MC64,MC64
1077434447,TuBu03,TuBu03_IBU_R
1077434622,MC64,MC64
1077454826,LC10,LC10
1077459077,TuBu01,TuBu01_ABU_R
1077459090,TuBu01,TuBu01_ABU_R
1077752344,MC61,MC61
1077752379,TuBu08,TuBu08_SBU_R
1077756583,MC61,MC61
1077756731,MC61,MC61
1077756950,MC61,MC61
1077761302,MC61,MC61
1077761532,MC61,MC61
1077761540,MC61,MC61
1077765483,MC64,MC64
1077773987,MC64,MC64
1077778701,TuBu03,TuBu03_IBU_R
1077778869,TuBu03,TuBu03_IBU_R
1077779143,MC64,MC64
1077783627,TuBu03,TuBu03_IBU_R
1077783684,MC64,MC64
1077783715,MC64,MC64
1077792194,LC10,LC10
1077792387,LC10,LC10
1077847238,PAM11,PAM11(a1)_R
1077851524,KCab-c,KCab-c_R
1077851551,KCab-c,KCab-c_R
1078007730,PAM04_a,PAM04_a(B2)_L
1078097609,MC61,MC61
1078097817,MC61,MC61
1078102267,MC61,MC61
1078102350,MC61,MC61
1078102400,MC61,MC61
1078102419,MC61,MC61
1078102468,MC61,MC61
1078102490,MC61,MC61
1078106866,MC64,MC64
1078111105,LC10,LC10
1078443080,TuBu10,TuBu10_SBU_R
1078443321,MC61,MC61
1078447660,TuBu09,TuBu09_SBU_R
1078447707,MC61,MC61
1078517402,PS011,PS011_R
1078525257,KCab-m,KCab-m_R
1078534091,KCab-s,KCab-s_R
1078534115,KCab-s,KCab-s_R
1078572735,PAM04_a,PAM04_a(B2)_R
1078693835,MBON09,MBON09(y3B'1)_R
1078788519,MC61,MC61
1078874826,KCab-p,KCab-p_R
1078875017,KCab-s,KCab-s_R
1079143870,LT43,LT43_R
1079215685,KCa'b'-ap2,KCa'b'-ap2_R
1079522281,LC10,LC10
1079527169,LC10,LC10
1079527389,LC10,LC10
1079625867,ATL007,ATL007_R
1079707882,PAM04_a,PAM04_a(B2)_L
1079841570,LC10,LC10
1079855015,LC10,LC10
1079859469,LC10,LC10
1079867909,LC10,LC10
1079872487,LC10,LC10
1080196056,LC10,LC10
1080200318,LC10,LC10
1080200419,LC10,LC10
1080200438,LC10,LC10
1080212848,LC10,LC10
1080213108,LC10,LC10
1080519686,LC10,LC10
1080528656,LC10,LC10
1080532771,LC10,LC10
1080537421,LC10,LC10
1080537608,LC10,LC10
1080537610,LC10,LC10
1080541803,LC10,LC10
1080541849,LC10,LC10
1080545525,LC10,LC10
1080566792,KCa'b'-ap2,KCa'b'-ap2_R
1080579786,KCa'b'-ap1,KCa'b'-ap1_R
1080579985,KCa'b'-ap1,KCa'b'-ap1_R
1080580151,KCg-m,KCg-m_R
1080878335,LC10,LC10
1080886521,WEDPN14,WEDPN14_R
1081086613,PAM12,PAM12(y3)_L
1081434698,PAM07,PAM07(y4<y1y2)_L
1081755066,FB4E,FB4E_L
1081767446,PAM05,PAM05(B'2p)_L
1081957306,CRE041,CRE041_R
1093216022,FR1,FR1(FQ4)_C2_R
1093552596,FC2A,FC2A(FQ7)_C2_R
1094722478,PFNp_c,PFNp_c(PB01c)_L8_C7
1094934199,PFNd,PFNd(PB04)_R8_C2
1095271087,IbSpsP,IbSpsP(PB17)_R7/8
1095275456,LPsP,LPsP(PB13)_L
1095279301,IbSpsP,IbSpsP(PB17)_R7/9
1095780246,,(PLBDL10)_R
1096315538,PLP140,PLP140_R
1096315576,IB031,IB031_R
1096319585,PS137,PS137_R
1096859621,aMe4,aMe4
1096894260,PLP070,PLP070_R
1096919756,KCg-m,KCg-m_R
1096959028,,(lVLPT8)_R
1096963197,,(lVLPT8)_R
1097265345,KCg-m,KCg-m_R
1097300368,IB072,IB072_R
1097407853,IbSpsP,IbSpsP(PB17)_L2
1097537045,PLP155,PLP155_R
1097623778,CL353,CL353_L
1097637653,PLP132,PLP132_R
1097642017,AVLP580,AVLP580_L
1097718659,PFL3,PFL3(PB12c)_R2_C6
1097718901,PFL1,PFL1(PB12a)_R2_C7
1097870409,,
1097917043,PLP028,PLP028_R
1097917138,PS251,PS251_R
1097917776,WED092,WED092(PDL27)_L
1098249445,PLP043,PLP043_R
1098733189,FC1A,FC1A(FQ6)_C7_R
1098737385,FC1E,FC1E(FQ6)_C7_R
1098776577,IB039,IB039(PDM23)_L
1098914383,PLP046_b,PLP046_b_R
1098928012,WEDPN10B,WEDPN10B_R
1098953561,aMe25,aMe25
1099022750,PS107,PS107_R
1099043553,VES054,VES054_R
1099048104,IB054,IB054_R
1099073905,SAD077,SAD077_R
1099199236,LT81,LT81_R
1099255933,PLP042_b,PLP042_b_R
1099282115,PLP207,PLP207_R
1099333424,PLP189,PLP189_R
1099363412,,(PDM16)_L
1099367437,,(PDM16)_L
1099367522,,(PDM16)_L
1099389583,IB053,IB053_R
1099397913,PS255,PS255_R
1099748830,IB039,IB039_R
1099800130,VES029,VES029(AVM14)_L
1099808012,IB071,IB071(PVM03)_L
1099911913,M_vPNml64,M_vPNml64_R
1099964441,IB014,IB014_R
1099964617,PLP072,PLP072_R
1099981052,PVLP102,PVLP102_R
1100041650,CL039,CL039_R
1100046341,PS108,PS108_R
1100085251,IB057,IB057_R
1100088382,PS110,PS110_R
1100357249,CL067,CL067_R
1100381898,PS050,PS050_R
1100404581,DNp07,DNp07_R
1100404634,DNp26,DNp26_R
1100558968,LC6,LC6(PLBDL7)_R
1100675450,KCg-m,KCg-m_R
1100675497,KCg-m,KCg-m_R
1100684849,AVLP587,AVLP587_L
1100788127,hDeltaB,hDeltaB_14_C12
1100792636,FB4Y,FB4Y(EB/NO1)_L
1100796838,hDeltaI,hDeltaI_01_C1
1100796921,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_L
1100797044,hDeltaB,hDeltaB_01_C1
1100801075,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_L
1100801188,FB4D,FB4D_R
1100900138,LT84,LT84_R
1100952886,AVLP003,AVLP003_R
1101012503,KCg-m,KCg-m_R
1101069609,,(PDM16)_L
1101094884,LAL006,LAL006_R
1101133654,FB4A,FB4A_L
1101133698,FB4B,FB4B(NO2)_L
1101142083,FC1C,FC1C(FQ6)_C5_L
1101142279,FB4P_a,FB4P_a_L
1101151029,FC1C,FC1C(FQ6)_C6_R
1101353948,KCg-m,KCg-m_R
1101388261,CL302,CL302_R
1101414231,PS260,PS260_R
1101452892,hDeltaJ,hDeltaJ_13_C11
1101452928,hDeltaH,hDeltaH_12_C7
1101470303,vDeltaJ,vDeltaJ_C4
1101474458,FB4P_a,FB4P_a_R
1101487727,FB5X,FB5X_R
1101495866,vDeltaJ,vDeltaJ_C6
1101500218,vDeltaH,vDeltaH_C5
1101500501,hDeltaM,hDeltaM_02_C2
1101504867,vDeltaK,vDeltaK_C5
1101785977,vDeltaF,vDeltaF_C3
1101794211,hDeltaJ,hDeltaJ_12_C10
1101806834,FB5Q,FB5Q_L
1101807124,vDeltaJ,vDeltaJ_C4
1101845661,FC2A,FC2A(FQ7)_C7_R
1101850199,vDeltaF,vDeltaF_C7
1101984860,LHAV2b4,LHAV2b4_R
1102091961,PS259,PS259_R
1102191106,vDeltaF,vDeltaF_C7
1102191192,PFR_b,PFR_b(PB11b)_R3_C7
1102191395,FB5P,FB5P_R
1102334088,M_lv2PN9t49,M_lv2PN9t49_R
1102407288,AVLP197,AVLP197_R
1102407589,CL099,CL099_R
1102450001,vDeltaD,vDeltaD_C2
1102454255,FC3,FC3(FQ8)_C3_R
1102454319,hDeltaC,hDeltaC_11_C9
1102514975,FB5J,FB5J_L
1102761868,CL022,CL022_R
1102795781,FS3,FS3(FQ10)_C2_L
1102804327,FS1A,FS1A(FQ9)_C3_R
1102898975,,(PDM12)_L
1103076052,AVLP036,AVLP036_R
1103102334,PVLP122,PVLP122_R
1103231711,FC3,FC3(FQ8)_C8_R
1103327144,AVLP012,AVLP012_R
1103468882,vDeltaB,vDeltaB_C3
1103559357,FC3,FC3(FQ8)_C7_L
1103576992,FS4A,FS4A(AB)(FQ12)_C8_R
1103577592,FC2C,FC2C(FQ7)_C8_R
1103607784,,(ADM01)_L
1103792936,CL052,CL052_R
1103810192,PFGs,PFGs(PB10)_R8_C2
1103840073,FS2,FS2(FQ10)_C2_L
1103996326,AVLP004,AVLP004_R
1104004164,SLP188_b,SLP188_b_R
1104056135,AVLP575,AVLP575_R
1104103910,CL068,CL068_R
1104146655,vDeltaA_a,vDeltaA_a(AB)_C3
1104151060,FS4A,FS4A(AB)(FQ12)_C2_L
1104155212,FC2C,FC2C(FQ7)_C1_L
1104155523,vDeltaC,vDeltaC_C0
1104159537,vDeltaB,vDeltaB_C0
1104431743,AVLP131,AVLP131_R
1104491936,FS4A,FS4A(AB)(FQ12)_C2_R
1104595988,FS3,FS3(FQ11)_C8_L
1104635802,,(PDM19)_L
1104686732,AVLP004,AVLP004_R
1104755839,CL350,CL350_L
1104790425,AVLP497,AVLP497_R
1104798905,AVLP237_a,AVLP237_a_R
1104824502,vDeltaA_a,vDeltaA_a(AB)_C0
1104824699,FS4A,FS4A(AB)(FQ12)_C1_R
1104832963,hDeltaD,hDeltaD_01_C1
1104837227,FB7D,FB7D_L
1104837598,FS4A,FS4A(FQ12)_C2_R
1104841576,vDeltaB,vDeltaB_C0
1105083895,AVLP068,AVLP068_R
1105157111,AVLP122,AVLP122_R
1105157124,AVLP236,AVLP236_R
1105165255,AVLP413,AVLP413_R
1105169664,AVLP412,AVLP412_R
1105178295,AVLP162,AVLP162_R
1105187274,vDeltaB,vDeltaB_C0
1105459542,AVLP236,AVLP236_R
1105502287,AVLP111,AVLP111_R
1105502296,AVLP145,AVLP145_R
1105554237,FB5R,FB5R_L
1105713483,AVLP072_b,AVLP072_b_R
1105713515,AVLP071,AVLP071_R
1105834722,ER2_c,ER2_c(ring)_R
1105839127,AVLP132,AVLP132_R
1105839176,TuBu09,TuBu09_SBU_R
1105882358,ExR7,ExR7(ring)_R
1105886434,FB4Z,FB4Z_R
1105955480,FB6A,FB6A_L
1106064205,AVLP012,AVLP012_R
1106093869,AVLP171,AVLP171_R
1106102699,AVLP506,AVLP506_R
1106180107,ER2_a,ER2_a(ring)_R
1106405354,PLP054,PLP054_R
1106443149,AVLP182,AVLP182_R
1106469255,PVLP149,PVLP149_R
1106857669,FB4B,FB4B(NO2)_R
1106862090,CRE072,CRE072_R
1106888382,FS1A,FS1A(FQ9)_C7_L
1106944058,,(PDM12)_L
1107081827,AVLP571,AVLP571_R
1107082199,MC61,MC61
1107082256,MC61,MC61
1107095537,AVLP233,AVLP233_R
1107146865,AVLP109,AVLP109_R
1107224914,FC1C,FC1C(FQ6)_C7_L
1107228827,FC1E,FC1E(FQ6)_C3_L
1107233491,FC1C,FC1C(FQ6)_C8_L
1107233517,FC1C,FC1C(FQ6)_C3_L
1107418837,MC61,MC61
1107423040,MC61,MC61
1107423142,MC61,MC61
1107423154,MC61,MC61
1107423158,MC61,MC61
1107441034,AVLP096,AVLP096_R
1107561814,LAL142,LAL142_R
1107566171,FC1C,FC1C(FQ6)_C8_L
1107566252,FC1C,FC1C(FQ6)_C2_L
1107570259,FC1D,FC1D(FQ6)_C8_L
1107764141,MC61,MC61
1107764184,MC61,MC61
1107764206,MC61,MC61
1107764430,LC10,LC10
1107768683,MC61,MC61
1107768772,MC61,MC61
1107768789,MC61,MC61
1108100939,MC61,MC61
1108100980,MC61,MC61
1108101004,MC61,MC61
1108105485,MC61,MC61
1108109580,MC61,MC61
1108109641,MC61,MC61
1108109658,MC61,MC61
1108109684,MC61,MC61
1108113869,MC61,MC61
1108113892,MC61,MC61
1108136270,AOTU040,AOTU040_R
1108152508,TuBu04,TuBu04_IBU_R
1108166986,TuBu02,TuBu02_IBU_R
1108446169,MC61,MC61
1108446524,MC61,MC61
1108446553,MC61,MC61
1108450770,MC61,MC61
1108450825,MC61,MC61
1108459071,TuBu02,TuBu02_IBU_R
1108459090,MC61,MC61
1108459322,MC64,MC64
1108459326,MC64,MC64
1108463484,MC64,MC64
1108463488,LT54,LT54_R
1108468602,MC64,MC64
1108472508,MC64,MC64
1108473279,MC64,MC64
1108485790,TuBu02,TuBu02_IBU_R
1108541296,KCab-m,KCab-m_R
1108545472,KCab-p,KCab-p_R
1108545599,KCab-s,KCab-s_R
1108563537,LAL062,LAL062_R
1108787548,MC61,MC61
1108796249,MC61,MC61
1108796315,MC61,MC61
1108800338,MC61,MC61
1108805072,MC64,MC64
1108813754,MC64,MC64
1108813935,MC64,MC64
1108818071,MC64,MC64
1108818403,MC64,MC64
1109133043,MC61,MC61
1109141617,MC61,MC61
1109141661,MC61,MC61
1109141678,MC61,MC61
1109149659,MC61,MC61
1109154711,MC64,MC64
1109158650,TuBu04,TuBu04_IBU_R
1109158791,MC64,MC64
1109163019,TuBu06,TuBu06_SBU_R
1109167269,LC10,LC10
1109194016,LC10,LC10
1109223365,KCab-m,KCab-m_R
1109474158,MC61,MC61
1109478369,TuBu09,TuBu09_SBU_R
1109491902,MC61,MC61
1109495366,MC64,MC64
1109500146,MC64,MC64
1109568528,KCab-s,KCab-s_R
1109568718,PAM11,PAM11(a1)_L
1109599486,FB4J,FB4J_R
1109819485,MC61,MC61
1109827476,MC61,MC61
1109832699,MC61,MC61
1109841562,LC10,LC10
1109957857,PAM01_a,PAM01_a(y5)_R
1110164795,TuBu09,TuBu09_SBU_R
1110173530,MC61,MC61
1110173824,TuBu09,TuBu09_SBU_R
1110173882,MC61,MC61
1110173958,MC61,MC61
1110186452,LC10,LC10
1110221199,AOTU006,AOTU006_R
1110298200,PAM02,PAM02(B'2a)_R
1110307501,PAM08_b,PAM08_b(y4)_R
1110535962,LC10,LC10
1110536002,LC10,LC10
1110557531,LC10,LC10
1110562345,LC10,LC10
1110566098,LC10,LC10
1110566303,LC10,LC10
1110566383,LC10,LC10
1110640084,CRE067,CRE067_R
1110868515,TuBu07,TuBu07_SBU_R
1110885663,LC10,LC10
1110885932,LC10,LC10
1110894595,LC10,LC10
1110903013,LC10,LC10
1110903093,LC10,LC10
1110906913,LC10,LC10
1110937445,KCg-m,KCg-m_R
1110972158,PAM10,PAM10(B1)_R
1110985490,KCg-m,KCg-m_R
1110997994,PAM08_b,PAM08_b(y4)_R
1111217863,LC10,LC10
1111243796,LC10,LC10
1111243870,LC10,LC10
1111244083,LC10,LC10
1111244201,LC10,LC10
1111248481,LC10,LC10
1111278454,KCg-m,KCg-m_R
1111567676,LC10,LC10
1111572164,LC10,LC10
1111576163,LC10,LC10
1111580845,LC10,LC10
1111615136,KCa'b'-ap2,KCa'b'-ap2_R
1111753990,FB5V,FB5V_L
1111757266,LAL155,LAL155(PVM03)_L
1111917081,LC10,LC10
1111947403,KCa'b'-ap1,KCa'b'-ap1_R
1112090340,FB4E,FB4E_L
1112099400,SMP163,SMP163(AVM04)_L
1112125413,PAM07,PAM07(y4<y1y2)_L
1112431072,CRE028,CRE028_R
1112443807,LAL129,LAL129(PDM13)_L
1112777131,FB4F_a,FB4F_a_L
1113371822,FB5V,FB5V_R
1124255029,FR2,FR2(FQ4)_C2_R_small
1125411720,PFNp_c,PFNp_c(PB01c)_L9_C9
1125964630,PEN_a(PEN1),PEN_a(PB06a)_R8
1125964651,PFNv,PFNv(PB05)_R8_C3
1125964814,EPG,EPG(PB08)_R8
1125964879,PFNp_b,PFNp_b(PB01b)_R8_C3
1125964899,PFNp_b,PFNp_b(PB01b)_R8_C3
1125969082,PEG,PEG(PB07)_R9
1125969140,IbSpsP,IbSpsP(PB17)_R8
1126301255,PFNa,PFNa(PB03)_R8_C3
1126301622,PFNp_c,PFNp_c(PB01c)_R8_C3
1126305687,PFNp_a,PFNp_a(PB01a)_R8_C3
1126306451,PFNd,PFNd(PB04)_R8_C2
1126310716,PFNp_e,PFNp_e(PB01a)_R8_C3
1126310776,PFNa,PFNa(PB03)_R8_C2
1126310807,PFNp_a,PFNp_a(PB01a)_R8_C3
1126310841,PFNp_b,PFNp_b(PB01b)_R8_C3
1126310969,PFNa,PFNa(PB03)_R8_C3
1126647624,EPG,EPG(PB08)_R8
1127039517,PLP138,PLP138_R
1127402256,OCG03,OCG03
1127423887,,(PDM26)_L
1127436650,PS156,PS156(PDM26)_L
1127471202,PFNd,PFNd(PB04)_L8_C8
1127471692,PEN_a(PEN1),PEN_a(PB06a)_L8
1127476096,EPG,EPG(PB08)_L8
1127604950,KCg-d,KCg-d_R
1127640198,,(lVLPT8)_R
1127691457,VES052,VES052_R
1127808629,PFNp_b,PFNp_b(PB01b)_L8_C7
1127924395,PS184,PS184_R
